bank,higher_education
6e8113c3e92341aa86bad57f10d973ec,1.0
f7b2ee2ca40c45eca8b7c9b5b66d1c1b,1.0
a75d7072920b4cbfb1b447e23e823be4,1.0
c0174a4b68d840259b6aba420cb25df0,1.0
a822b8506d824380bf05e466ac102656,1.0
e16dff8cfb204d86909dbc26a50caf82,1.0
d5cd9529e7e842779f6305afb97b6335,1.0
d67149cfe95f465a8e8e3957c1af0cd8,1.0
26fb2af2673d40aea078610da7ea669d,1.0
a272aa10ee05494dab7c4ade766bcb32,0.0
24e56f2886f543bbb2dd4a1d050b1490,0.0
80b490490e4e4a81a8125ba2f9a055ee,0.0
7caba9b1a6a04609abda36d6d275d4ed,0.0
3223f50f29b846d1a585976f8c6bcc49,1.0
505fca44165c4c8c806ed689168302c4,1.0
b7e1255fdaab418bbeff3596105dbdab,1.0
5c55c27b09a148a480f8d7f3ece40e70,1.0
46179fa1f5704454bcabf95388b6c18e,1.0
5487f460cfa94c9cb3266a0eee9b0f07,1.0
fe97c4443bfd460ca98b538aaea7773d,0.0
fc8db4470e23457b85df559eb33f20da,0.0
de89bdac73f3487b868ca852879a81c0,1.0
b013885b8609422fa52efbdf6818c96a,0.0
d5d3f7ac227245cd9056405a083bc41f,0.0
feb6ef6a12424d5f845fccc7148a07b2,0.0
d8c55a814ade48a481ef2bb4019491bb,1.0
59e7f1bea7924c48a09a50b168866a21,1.0
434c61765d024cbf904833f0cdeeda22,1.0
34c97734ff3840cf81276d6c7fc69554,1.0
c307b9ba542b49cb9437d7150737b133,0.0
3d7089e4c0e640e7bf20ce2330cfaa23,0.0
9596d3d6ea9347e898212b4e6d5d2259,0.0
c877d8adc45340f28262637a7e593cff,1.0
5bf669a1cc7340a98be4ce088faf7a62,0.0
283b3c1658bf4550a9d809963fd9d351,1.0
ca9d79894e8e4a5fb758fb5d3aa81bf2,1.0
257f7ca5a4cf4c23baaa8fdacef9ce3b,0.0
7bc099e9348a49918f23472a8d1303b9,1.0
1f310b7598e246c0b6f9fed19b803590,1.0
e0c4eb82e88c4ec4a9c565e87adb9904,0.0
0cdbd23b56ac4c74818fdefba3ce25f0,1.0
4ea33c0bcc904c43acc3da26b1a40e18,1.0
5930f61e8e604222a494b5d4bee2c300,1.0
e8f5f8fd2b5c4df782fb522e815737ae,0.0
3bc9802b09454648ba98d63d12632966,1.0
49842f30e41844268f85f37e26831551,0.0
b48de4a01ccc4c3db9cc780377c20933,1.0
85ca29df782f4cd19e13efe653f5ce38,1.0
6169b90871af4903b0d8c5fbe88cef50,1.0
f6ccb4b081bf474d9c156309de4ded2e,1.0
1cefc99b807847079ec9e642cb274c65,0.0
6415f04ac5fc4d40bb7bc7191ca00395,0.0
a95e52c1409f48a2a94b54cb41af6b90,1.0
3c4c86dca29f489f8122cd2a2622f90c,1.0
eb2f9aefabd9468db13d5756c91b5c42,1.0
7de9487335434b39807e3ceb47f50ba5,1.0
a43dc7304d644ec2a0e9c76d7edfff98,1.0
608705e9096943a7b0fd4b8ac95f4260,1.0
f5aa478a78ba47649a47d31946ba2beb,1.0
324c8d049b794752ab334dec1f52a527,1.0
1dc8e9a3de43407ea6e10a338e514d87,1.0
e70649a9c45c431d9499328235de6173,1.0
e7dd5971ba6b40aeb1e35e0920b4a463,0.0
cd42f6ba1bfc4d65961830f8fe58d76c,1.0
4c95dc4a3fe140d7aeeb22f385588ce4,1.0
fda87d28099b409cbd499e6331756c23,1.0
66cb3a10737b4c90adca60548518af84,1.0
c801a7031146416f9e469f5a53b7be62,1.0
3f3daa5018ef42a9b0db2a7741e98508,1.0
84614b45a5284874a203d4620a11bd78,0.0
635556abf4854e5fa8060e6cadc86a76,0.0
29555020550449cc801c3264b53ba702,1.0
9cf2e5453dbb41fea2d820fed68dcd14,1.0
2331c74a369d45e4964f7961a5e70970,1.0
7e078a44664a4a2d89d6fe0c2649fe1b,1.0
0af3a695968849d6ad60870776469536,1.0
54d295502d4043eaaadf1b1e6be3f39d,1.0
6e0e631be263424c8b7a4b4d88013767,0.0
90d59281204b4dd296319324b4c2a729,1.0
f4757e1fe60149b4a6ace0688853c7fb,1.0
830160aa66744341acd9cc8452a0e10c,0.0
532c119f063741e890b054d8124f4b11,1.0
4049aea449bf4632b6eb0f7c6def5b31,1.0
5f7e7916800548ada5268966c4583ba8,0.0
d1ec1b769d974e0cadc4b832c848122f,1.0
e034c05237044a0ebcd6d359b8cf8c9b,1.0
85c19ba339424a478f2d9a2460d5c9ed,1.0
be8fe24635684553a499813f5fd2249d,1.0
90dd7fe6823d4314960f8aa96f488e81,1.0
33eaa2f06edc41d4affc6f943d83f679,1.0
9a557217e6d64db794fe8ef699dab9b5,1.0
841836356f23472ab369299bd3679552,1.0
c831bf6e35764909987630099a7208df,0.0
83bd85d2720841518455a3ca99d2f4df,1.0
fd53064edb2448adbc2718a96b562e4c,0.0
c66dcb8811f347c39014965be4ee2159,1.0
06180b810dc740dab8ae8ad356e40bd0,1.0
0d5ca431a20d4f0797e891c3e8a8e30c,1.0
ae1d01c65b9647a391c7015de5d8bca5,1.0
274ecab5f0394dcea0d29dc20f541bc5,1.0
af9da7fe48254b66a1404a8d2011a4f6,1.0
8c0c92d1145146ef836bf3a9b08ee7e1,0.0
6a5ad056a7804029a2ccec45ffb190b8,1.0
1c48dd559ab14ddfb549a2b1bfc77dc9,1.0
5ba2b1e03b1448c9a2bc0a03abeda720,1.0
c489d00ec5594e0b8980e75d9d46eec5,1.0
4abf4f89e5074d9f9eb9fe6e591fa319,1.0
127bb912669c4c1eaed7198ff0109c37,1.0
20aab81d2c114f7d8f73d2f409b42d2d,1.0
577bb9d056e5447683ff98ff2664f10a,1.0
e442b585f5fe47a7b743d1d301e9540a,1.0
d2faefa8975341d386abeffe6cbbacdd,1.0
4b47bde3f2484384b19462e20fa266b2,0.0
435ccd09c1e646c3ae2d90c876ba38fd,1.0
cdc8ec570c9f4736a9139a4e4493e395,1.0
67aba5c100c24a0b98cf35d2c3ac8748,1.0
8f25d45851b94771ad8ea57910c10793,0.0
d04fe8ab3dfb47f8b1f5abfc0ab3e3f5,0.0
16f87d1ff56f4f15800d37558848cd68,1.0
a4f7b1d438fb4398821f315f3c7ea04a,0.0
9c6514cdabcf469d927ebb30d5a451f6,1.0
7cdf0b1fd6b4477e8021133ee34130b2,1.0
a0be6b66acab4e6d828db1197727e132,1.0
936f233f7db043e6b35376a3d60875b9,1.0
5a82e4b51738427ca77eeca755cd8ac8,1.0
9e73f2a9819a437dba4771fc5d011923,0.0
471a91ada25f4c5588214aadbb822421,1.0
c3639f342aa94efbb739c34ebae2518a,0.0
8c1a1513a8e54914b819699d0226b80c,1.0
0b06254c2f234d5eada0349ce625e1e9,1.0
fccaed9df6cf4d44beb4346f5c66e610,1.0
a1952bbca01e45ad9b9bf26e1f548990,1.0
65a8a623af22439abb638d12a77c17b8,0.0
2d0ff8eff28142b3b219c42a80cc540c,1.0
65c8495c28534686b86026de9b3d366f,1.0
e75eaedb1498473b9d2e2f35c7492148,1.0
4956129732ae49ee915120e0a2a7bd16,1.0
369c740575444e5ea1d4234fc765da08,1.0
ff7ddc702ab9493f929976e3b75c568a,1.0
baf6045d4ea4422a89adcc43eab680dc,1.0
83b10af498cc4942ad8ef0912364ba0c,1.0
8b2681181a1b40a0bfaf0fc807ca020a,0.0
f4c4aadd6af64c36b6a68a64cb1bd14f,0.0
ca0d4e4666b14a9a96889cb57927b06a,1.0
ed6e1179ed864dc794b40bb691f2216a,1.0
40c8eb965d0f4239bc3c8c414bb0ea65,1.0
dbc40f6dec054bca9c04c18a48f60c47,1.0
356be3c1ba91494a8933c6e69f3b007a,1.0
b20a9d7714a943ac95a56f2746dcbebe,1.0
74a19e494385478593235d88c6bf156e,1.0
99d6ad81ef2140d49ee8eae36fabca55,1.0
91100a1bc7a8462497cb200673a02501,1.0
e11c158e2e914f7eabc8843222333238,1.0
ff5534f834b546cc97d7ac7ca6981a80,0.0
1e8b5b0ad7bf40c78dcc3e1eb228109b,1.0
6046912fe4354d28b99d220fc238c027,1.0
972f89a0dfc94bb2915031ac58005562,1.0
29a53be6ec114fbbb0c22a8dcee5192a,1.0
c015ec2bc39e4c79ad4ed21393604d10,1.0
a6c10e7a4bb343a3a72688cf8ba243ce,1.0
839b279716e746c2a1aff3efd35fc868,1.0
ef067816d29d48ac821307dcdc8670cc,1.0
f514d19d3d6c4cdda9340555c14bb529,1.0
4b19bb703b5e4732ba5d8ce0cab645f7,1.0
031dcfe8fd054c59b5982cd0e45a6654,1.0
62f827b01aee4788bb65f59c1cc145bd,1.0
9300554a034d401992564462449e55eb,0.0
634402d36fcc41929916bd55b7b5a322,0.0
5eaeed8de52f42648486eb2bffe106b0,1.0
bed0aab8a693415993580842818c93f2,0.0
3926349f8d7d42d9a2a61f963eca28e7,1.0
f9b83f95cac94f5291dbe45cf17a40e6,0.0
e0c83dd5f7cc49c28fae8e4c78ec298f,1.0
cdf18614b49046e4a55ad4483f8a098e,0.0
d3ed25e7e7a34b0b9f2520c46051598f,1.0
6d4899535d7146fa9ca2e1d099db0432,0.0
4da21aefb09e413ab2d667d67cb6f5f7,0.0
30465dd61bac4ca7ad503dec0bb9a3e4,0.0
fc337ee479634890a74547e453745ea5,1.0
13e110084a004a8b95d713cccb89c669,0.0
da20599b907d4dfba876b7e4f27261e6,0.0
cf9ae41b93bf47be8c1ad42b18955281,0.0
ce1ba238741d4b2d91fdee6caf0be846,1.0
d8130180081f4c7e9acb5daa5f70762e,1.0
d1002705393a46778b70dc95ddf51754,1.0
757851594623497a84fa4a9e45fea170,1.0
03cd06672a504aa88908629a4471b593,1.0
95319985530b49b3a5c81be2f986c72b,1.0
05f38d22a2074a83b1cd0b526dbb1381,1.0
373992f1c4284df8b241077ecc802e19,1.0
872fb13035764faf995d4430f8579fa5,0.0
ad927d38c30e49758d707389527f89ec,1.0
4e50e81a48b740e4b1da8edfe878356a,0.0
d7ab7378ff2240489a1f11361953d05c,1.0
56003f9919c34ad080868da5010c7b70,0.0
87ed6afafe53441c8d20fbefbe08b352,1.0
8259a233a49d45e28b24f16123f97fc9,1.0
4334de25138d46e9a132667c62ebfd03,0.0
a0a50ea7d5c841d291f59cc56309bc14,1.0
9f40d960344341bc90053a2f9a46007a,1.0
22319b13f0974aff8dc2a82391f23c4c,1.0
7ea57553057a467f99daa49051fa0a94,0.0
ee62eed7a9b845e28a0688a9d9c20b5d,1.0
0880ed87d02645e3bb0c7433cce4a656,0.0
83e85255936e47bcbef824292d9ea556,1.0
0fb48e28594746a4b450d0f18a9bad20,1.0
5fbde455a0ec448093918c1b6d873653,0.0
4c4c7b1c9a7041be8944890d4e3f3505,1.0
7e07ee03bfbb481fb419366c8a7328d5,1.0
80fd84be5e294adf9fb29236fcc288b7,0.0
872b864271614f33b785babe490ca2b3,1.0
6867c3f73b2c4081a7b62ce1b698cf5e,1.0
983da203fbd5488089e1afb52d2871e5,1.0
a3840cb31dd347dfa47f056690665df0,1.0
4196f944a490495bb145cbc23c75700d,1.0
21d23ee12e3f41728ed75007c38340b4,1.0
178afc275d6c4c9ba5033df11bc1f956,0.0
45d7354274c34f51b88c9d6a6ac3e403,0.0
a4a9514fadf846949df7a63bc0f829d9,0.0
e67f6ee3adcd41e0af133efd295d80a6,1.0
23bda04f33fb4d399c3b8e8b00079247,1.0
2a2f787ca9a34b86a4e2e3e2f4d885af,1.0
7910a010c4ee411fb551fa917135dc9f,0.0
99bb199d449549749caf3484781c83bc,0.0
363817149dad47598a78444e0fc569e6,1.0
c6158e9c84764dc2b25784d43239d7af,1.0
4b5172e388644ccbac7dbd35bd14dbe7,0.0
8848f10bc9dd4d3fbd7df985c4814efc,1.0
b526595096794ceba147af3cddbc5b6d,1.0
3ffc940018d9426ba2932ea8dc87a6eb,1.0
bd6dcaf7dd01416f895609c03ad50b7a,1.0
fed4f3460c91416693f2c7aa680d5090,1.0
bbd7b43f516041efa4e5ab9d99bd88ca,0.0
dec266643bfe41008e7f461991b117ef,0.0
f4cb973ba92d4ec69c67a1bdda36d190,1.0
8ead6a431d324f209d53a8cab46ed95f,1.0
a2f2c3532cbd4908b7990bfe9bf0ca28,0.0
471fa3f680b34b28b991d31525368c22,1.0
be5d2ddd4c3c4d52b5c6f463801e0182,0.0
902514aff7b2422ea3a2347203d65470,0.0
a035ddc8e1f34f8f8733af0743a27a20,0.0
600228d13f204a179441b0c21908503f,1.0
d104c7e18c284b928e6993a712da101c,1.0
59063ba504fe4dbd95c50e8d4997c358,1.0
b8308f8487b6464f8dec74616b2367c2,1.0
b590a734f3b8457d9daf3f2d2939b71e,1.0
597b72f54b8440c5839a1a620c0df7c5,1.0
66c92884499b444faec1148e1e7ef223,1.0
28c7caf547814cc1a1fe0184c90ac47d,1.0
523bb728b7ef4a5f8db6359f326687de,1.0
8784870dccbe4e098a4cf083d6c200a1,0.0
5eaaf4364f254ae1a6e355ca8d83068e,1.0
b11815d37bf6400798da2977694b177b,1.0
167dd1cdc0444f5682bfed6f9056a934,1.0
7f643dd91abe4ee9b634cbbd00598503,1.0
5a4dbcf983944a2cad566288ca957430,1.0
eabc3342dbbc4b5e99bcab9f21097672,0.0
b3adf7cba18a434ab52d16c92da2e4b7,1.0
a74edc8a823448c2a285294059b1c80d,1.0
b2ebab627f9a40cab603ba7575736e55,0.0
118bd13c2b704c998250cd3a32124b0e,1.0
0bb2da01fd984f4ba16e772380006f61,1.0
1cb97950483e45df87ead250aa53bae1,1.0
791c470f00aa42b1bbbd9b1057178efc,0.0
8097436e9736460dae5f286436efd62a,1.0
adf8709b2dd3427cae88cbeea73aa6d7,1.0
7e9c3912b5f14087a7b7a2d184f94072,1.0
8276fd15baac4a3292b6ccc780aeca33,1.0
b4ec94f2c6c8494f93ef20c7c16bee42,1.0
27653e668e4249a49add9e3205cf0d55,1.0
3f487919b49a4cf28539a70b4963cb22,1.0
a2fdddfb074a4055928846d12a69fa01,1.0
965290c7ed624e29b4b92514b47fcfca,1.0
809f9fb7d14d4556951c64d04c3d06c8,1.0
59dee685282648bcbc2d6e7e7684d59e,1.0
15bb4e7e690847fb99dab60fd61bb9ad,1.0
6829b1a460a0421285d05e3cd6f0b7f1,1.0
7b7f5749b87c44408b3925e84f28f631,1.0
22ac4dc8bd3b4790a4e3e0a4403f40be,1.0
de93ac8f37bd44418aeb064c3483d0ac,1.0
4c909d9cedd941878215364c56c7bd88,1.0
9853d2c5234249459bec41fea06e6b11,1.0
a45c329ea4454d5b8de6b58205af0da0,1.0
fe4d7283b4a14bdc869475330c55ec70,1.0
dae96d05aa124899ac8c8877e5d74697,0.0
0d8d724d09b345dcb3537937898728b3,1.0
6951991975d54563a7635692d2de13a6,1.0
360299c3c9184b6c9c95009112ef623d,1.0
7689d3f9ee2b4be88a57aaa611e6c5db,1.0
656fc36c2b1c47149fba7208a366ecd7,1.0
935cc6ef66954c1196b56877d5164e0d,1.0
0054a0388a8647d99a8189d15cf16b25,0.0
45eb13263b8d4838b09282a3a65a9c46,1.0
5bbf6d10a1d84ee99c1ae138d2c2e68a,0.0
ec07b0e5893f4807984642e575abe563,1.0
3f545b4df9bf416e95a68ddd49f0ce70,1.0
d63223092dd841109208f8fa6e2e6f43,1.0
75518ff8a72d41aab65c106e88b2f4ef,0.0
bd70ca2ae7ca4010a6f3c82a660790df,1.0
a8b7414e30a24c099e8fba643bf7e87a,1.0
fd25067eed5441c08b28f0f1d35f6007,0.0
4204522bfed44df390fe67d51d7ba533,0.0
2e06fa93ea494ff28e9fd96cfdda3457,1.0
4c2f8538de274da99bd2414c60e98d27,1.0
4953441831764fb7b6f43cab06612955,0.0
4516991a084d483b99d3ccfd09cd040e,1.0
20718bae46a84868be157e85062063ef,0.0
eb1f78e80c6341d2a618c85432acdb2c,1.0
1bc04a44913a4691a8776dccb96edda9,1.0
2b91f04fbd2b45ceb04d65a8bfa72318,1.0
880b3baa2b1d466cbdc4cbdd39cf01a1,1.0
583345b707c2477dbb9610581aca70fd,1.0
bb6e04268f2949108769d3e31ea2128f,1.0
16f9338b893842e88597b7aa7829ebb3,1.0
cca5a1cdde974cf59510af8de87f2567,1.0
de3b001c8b2745f4a6292b146b6c0e48,1.0
8d4d2f9452dd428c9afc758b22fd1de8,1.0
66b13cf24771448786543443aad70ff1,1.0
cd632d57dd1845fda8867ba223310cf7,1.0
d4646717ac8243f09407e35c9307f221,1.0
24398619a7f64bd5b98a2d515e411849,1.0
e15bfaba09534f8ba0275c4684e912f4,0.0
1c268c88a3bd45d4a16bd4f1c40119e4,1.0
36f8c5dfbb274625bc521b7d0786c009,1.0
1a62b5f971df437a8d8bc84bdb1cae39,0.0
e8699d213b2b441593f2219984218deb,1.0
99256cdc668948c58a71b217871ff210,1.0
a02a3bec269240968566064d3381b7cf,0.0
21db76895f114a51b3fd5cef0733c56b,0.0
3bb0cb1a84f04704a329da8d9a8443b4,1.0
c48d9fb2bd0546f5adf3bf632fbf0355,1.0
a680797432804604b073a80cf419168c,0.0
314f6d1b302e4460800d9948ec9a86a1,1.0
0488b7c979204e629ba036b7096be2e7,1.0
bb1cf7b41c0d4ebe8c69a06aba3730c1,1.0
4bb406921d2a410eaf379da9a78ee640,0.0
6a5e9344da924f45999a95483c74e91e,1.0
c6aeb1ac7d8947eab3ac7fcd7e3d7a55,1.0
999717d738c943faa0ecf8905219fe34,1.0
d4090af72bb644009bd927a5cdb4492c,1.0
dc8d0bdd175e4540a3c77b2b5503ba27,1.0
62046ea8aa5c4c638572fdd631b5c4b1,1.0
b355b4a7ee9f41979dc209c3694db08c,1.0
eec033e0fc91419d85d9aed192fcfb71,1.0
76b32029c2754734a7a756f63a0ff78d,1.0
7403ec8cdefd42a0924db07c909bb40a,1.0
2781ea64f1664e48892b9d4fa95c4e07,1.0
c10d841917d5445aadfb86203f5b0a74,1.0
c4c46572c0af403a81fadf9fe47463d4,1.0
35ea90b7852a435d886c361b44385327,0.0
a41e8ebc836a4797acedcfee424469e4,1.0
05374dcd1e464443b04af97158842a3f,1.0
c1e4f944c3ea429186bd6c6560d13316,0.0
893a04ad774541da8fb8e616a21ec906,1.0
74bb70cbcd5645208c61219df855c435,1.0
dc400830e058401b98b1542fafc6668c,1.0
24507dd1e80a4987a6509947c327ff4a,1.0
75785b847c5446b4b2af59e3f12e7a3c,1.0
61ca53422c564092bec7739cf8414f7c,1.0
1c3e29aebb18451e86eb9b38d7424a30,0.0
01f97e1002f04ca8b6c9811cbff09a0d,1.0
19e5ecbf44ae4921ac0b6a5df517ae3d,1.0
9f3444a587704d0d9fc61ea6e9f3ccbc,0.0
eb4343a2131d484ea63a4ed743648cee,0.0
8ecf66efbaae48c2a2cb68427eede5eb,1.0
7911032880214417b9d158928db02d93,1.0
3d80fca78cf24226ab56a10d2d500297,0.0
24ffe69330da4f89adb85799f82326cc,1.0
30356fc5b56542908e2ca2b53030a1b3,1.0
1f9fcb6bed1244b98f9225b3d17f4421,1.0
a1185d88894840bfa48e46522ac38ba3,1.0
843ce809bdbf4a0ca5d2a4faa4672155,0.0
6275f1cd3273442f9727e44cdf4820fa,1.0
66f97817495c42cba32e5e9581c40e57,1.0
3c3b4ce6c77744f0b94ac0a0be4496d4,1.0
78597527c4b94d17b15654a85d53f24d,1.0
1c9158f279f84280a6f160bdceb3f8be,1.0
15982157c9ef4edba9f0552e58539d86,1.0
18fd959d844044849c13f0be7686e7ba,0.0
401d4fb6ea7c49d6a80da731e7940872,1.0
4596ebb03eca4c34bdc1772f75a071be,1.0
5220683254174ecc846ba9bebb864b79,0.0
63a09f25563e4c6287445fe0f3a66195,0.0
b2e0649a49e647b2ae47dc68dacb534a,1.0
59a3ee0a3a6340249297ab725ed44a17,1.0
b1fde454cce34a33af6f7af036f2c2af,1.0
25676597f1b64686a2eb18f8a979556f,1.0
d9119f763ce047c096de3eba34d52151,1.0
a908f69761e541668ed16ba6e873114c,0.0
48086fcb365f4e32a617ff5a35b5f9c3,1.0
f1ab69e25345471097730e8c5beb87f2,1.0
c6c8a96b772543b3b18e72431c8a1f84,1.0
659e0b2c14c442c9ba8318721376a58e,1.0
3d62ec27a8e442ac8083fcff16870916,1.0
380c2075ef4849a6b861c5990a8dd830,1.0
1dbc830371ee43dd9cbdf0ff2188e6ba,0.0
28b35e05f3424db4bb23d9346a9d539b,1.0
d10ff2bd794148798773ab60940ecf5b,1.0
97bb7c4558e24cba85e189b748af9f72,1.0
9ec396a276664d9884835677a8c0a95c,1.0
26b5e50edeec44cda7be03aee69bc3df,1.0
05fb78a69e3942829db1af212f55a8c4,1.0
822e7c19938b45db9917f77aa1c6722e,1.0
e0e39957defb43b58275397ba4d792f3,1.0
fcca474b53e745dba3a03d7042b16156,0.0
dd79ca2e4eee45bb9b17d8438b583bb4,1.0
76a4b3efc56e46a1bf9450683cd54386,1.0
73cd93890e5743f780755e3984ba6eb6,1.0
11da11ce2039465d93cc2ce5377bd360,0.0
1be3eaa9fed144b597912cde1305f16d,1.0
b8efc2c6ebf4468a9f818b2afc49de57,1.0
a0c5da4c03c64a3d94880496f8db264f,1.0
5e91dea4f9ec46a0a751b887cb9d917d,0.0
2c0f4bc8b29d496b9119886d22bbe645,1.0
db72b2bde4db48978daa683267dfc5f8,1.0
3d66e7c9d4494840bc5709495ff13cb0,0.0
d48ab2e5ee6a4007add773c65fa15669,0.0
15b9771fe78f459295a8fe5260fca7a6,1.0
846805420204421db9968612df3f61e7,0.0
e136153b859148718d031b7c808b0a9a,0.0
5448ea8754734f2f9d231044a6092f0e,0.0
4b735bc814114b6d86850536c009e3e5,1.0
5f40c2c8bb84409db68b96ca70cdebf7,0.0
492bd94d3ea4498f9bac6f725fb774f5,0.0
7ff317c1e4c84f179dcf42d00182c142,1.0
01e12c8c766a4b1496c0fbbcda13b921,1.0
aa63430db4a74b78b58b37e3d29e197d,1.0
a0f4d7730b9242bcb2bbcc08e317ef88,0.0
6167c4fe8e834169a8dd94ff4af53206,0.0
550cfd158ece4934bafd39a6d5f43f90,1.0
f50ed258e08a41cebf06d5eb14a00162,0.0
fbee8f46e4ca4c6ca350b4e76b5c515f,1.0
7c4765d53c54484e8442d70b117838e1,0.0
4e707b2fa7e04380b383eb7c704066e7,1.0
ee0eda3b611e45c1875f083b18f0da7e,0.0
58620a7312404232bb3b8f02430c9d74,0.0
382a265ce99f4de79e8df9590251e4b6,1.0
73e89ff61ee742d9b809dfd03be645ac,1.0
693c7b74229c44caa79989d358ffb064,1.0
510c8722175643bbacf528cebe5eeed5,1.0
bcb62efdb8a541d5ad05c05fc3b8f9d6,0.0
bcb379a49ca44a65ae7f1e5d77a9e5c4,0.0
6f305e5f24484be8ada10e50f528739b,0.0
cdd0549bb5c6425489d66516366b3362,0.0
14a2ccc35f314eb9a776ee6fddfdd2b7,1.0
08d491d3ad104ecd8bb8c1b567de0920,1.0
ed04e94abf8d4c8c8bb738106f94e4e2,1.0
09055c773ff1411596965e882c6b8f8e,0.0
c1e9f1f2ff66405daf481e8561f07c99,1.0
ccc1c02d6cc04a17af0bfdadfb202d67,1.0
529a19e949f242fa829e4e454aa66bde,1.0
8a3c8840a6c24b989498dc3d785ffd2e,1.0
85e90be113344b558fcc59c159396d0a,1.0
098e0511c11f4eeba9d319f0a5075216,1.0
48c0b77ded1b4cf8bdb6453b6c90d6f7,1.0
8525155fdcba4ec9abfb11ceaab206f0,0.0
9d6d99f8b73e4b7cbc675df1c725147a,1.0
fb5ad23337464ec38e4a33dfadb6c7bd,1.0
61b2f9682e1049e9a3f2b104b048ce86,1.0
40403fc5e9c2411a84bdeb51fbca92ec,1.0
fe197293d71a49c1998c976bbcdd8ae1,1.0
a91b5ecbb3d649f3ab6fc826669efc74,1.0
878497f50dbb48709d513f0a2f661453,1.0
fc78526fbea24b7b9882679f1e48e0e6,1.0
69a84f0cb6b541df9aae924fabb0d68a,0.0
25e4ee3ac0094dd1853094dff97e37c7,0.0
1b89935cb5384c578a5ffff1380179f9,1.0
9c23c0f81ae34f84a03bbfe125de8aa4,0.0
8d9d6f31f4a64a759f6f7624bd326a8a,1.0
cb3a7b3ef19b4b5780ed7a82b238efb1,1.0
f437b6cabd7041ac8cf79fd93f359289,1.0
4348fe05070c4adebc01ff929ef0030b,0.0
de1f5ff8520341c49544d3411d24e63c,1.0
01da0d0ac353432fb4bbea0fa11c37e5,0.0
e23d5716218c44cdb7c00b9d5d6dffe8,1.0
1920b54e6c454c80b23b214e895c98f6,1.0
fdf77ca731c747959fba9ecc9b998f3a,1.0
d3de0c40492e40619ad63ed72c5fcde1,0.0
dfa13b4122bb4543a0eb79369da1257a,1.0
0e17eeee5b164685afa30846b367f300,0.0
56b4cc7d88d54e09b49c2a10eae17d7e,0.0
5ef393e60d7a49439515ec016056ad71,1.0
6788c3edd93a42c89ec4e538bfa15c14,1.0
d65754bfd4554a8bbc6c952d3219c813,0.0
d896c97764964e85b187a3d0399444c2,1.0
781eb176b6704f6b80005e619388b1ec,1.0
dd394e13ffa24767a5f55251bd7afc5b,1.0
438bd94b3321456db6cc6f8eae153712,0.0
1b95d70eeb764c12a474853211e657ea,1.0
6202016b556b45ccacc03c5113aa6e75,1.0
f17a8fe7137846b9aba7d465d0f3725e,0.0
2fd286273edb4c21a080e4ddce5384df,0.0
8f76dd6bc0e24f8796d2bf680b7b6846,1.0
06b6765b21184537984355a049d5bb15,0.0
0e123d37f52c4fe3af0af1bf5cca2b18,1.0
84387639bf1a447e8bbd4ca1d14a973e,1.0
b73f78d800a1470190cbf9f99203ace4,1.0
59f8f1b02a074048ae66485008a516ea,1.0
e0d817b2720e4113b9bb9159e1c01a54,1.0
bcfbf8cfbb0f4f0d84483648777a068d,1.0
17a3fb24d26942b2a7e905d5381ec175,1.0
6d36aeb2b5ac431b8512a698f2dea169,1.0
aed75397542f44cf9cd74b12da88d390,0.0
73b4cfb3cbe94ff497b6c4e12be08e4a,1.0
723268af0c9248f188aeb6f794067fdc,1.0
2ff69fc0114d43278ec328250cb53d9d,1.0
60836889ff7046c0b299be7166722f8d,1.0
83e3d3077aa54d1e841ffe1b50d32357,1.0
6b9b31a1617044cbb1f5806fffbbcaa3,1.0
038e642387394e729d044b5363cf5ccf,1.0
a9dd78bb00dc48bca42f4c38b219c8ff,1.0
f19bad694ca94c8482e1b06d61926a7a,1.0
54c80882ad4f401b989a2c3380208463,0.0
447ace7bc05d48f8a54cfed66270806e,1.0
5b56bb92980148de9f4046558e116a8f,1.0
c9f1dc45e7c44bb98c2589b202eba1c0,1.0
68a9e2e2a41c4138a4952ca96ea842df,0.0
34c0416fcc034b779a087e69922d4013,1.0
a4796ed8082a4eed8a316002d24f1497,1.0
3baf5fa46bdc49bb93db13c499dc91b0,1.0
b0a63678c44c4139a37092ad6abdcd61,0.0
f3a9393c09bb47a9bf177c945d2313b7,0.0
f16c7c43ddf24c93959c060503dec23e,1.0
22e49728479f47ecadd4378af74c858d,1.0
3dc62477a21f469e9359169ea8f6341a,0.0
63b247b137654b3db8a2a9cd2baf2528,1.0
5a40df56f7a14252a4d0601c6022ddcd,1.0
8b69bfd8c42a4460860d27812c806df1,1.0
c29d04fe0b0f4769afab4ff3d32eccc7,1.0
bfc3ced2e4e548168839df54731efcce,1.0
a0503321edb046b0bd8e6ce0cb2efbec,1.0
46b326a746a04d5da4d286b4d978e343,1.0
0ecbd5442c7a46ab8b48db89e84d5229,1.0
99b51e2ca07042a38af8ed8936b20eb8,1.0
ff77bb4506534a3daf612ea5444e1698,1.0
cb6d9889072d4de4b8a60b28bea7fb6e,0.0
02add71a78b346b39ab329e8e6760e98,1.0
523c92ea35e34c01bedaa5e3830ecce4,1.0
6e8c616741d648a0aa89bf5bcfe8432e,1.0
1611024d2b7540878f7c1fe0c1c2eaba,1.0
8fbd8347cbd743d18baa8e0b28d062c6,0.0
